1.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000
1.0000	0.0482	0.5000	0.0000
1.0000	0.1600	0.6667	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.1667	0.5000	0.0000
0.0000	0.1143	0.4000	0.0000
1.0000	0.1600	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.1818	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.1515	0.7143	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.1053	1.0000	0.0000
1.0000	0.3810	0.8889	0.0000
1.0000	0.0656	0.5000	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.0571	0.4000	0.0000
1.0000	0.1818	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.3333	0.3333	0.0000
1.0000	0.3077	1.0000	0.0000
0.0000	0.0769	0.2000	0.0000
0.0000	0.5000	0.5000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.0556	0.4000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.2353	0.5714	0.0000
0.0000	0.5926	0.7273	0.0000
0.0000	0.4390	0.6923	0.0000
1.0000	0.1026	0.3333	0.0000
1.0000	0.0600	0.4286	0.0000
0.0000	0.0784	0.5000	0.0000
1.0000	0.3721	0.6154	0.0000
0.0000	0.5806	0.5294	0.0000
0.0000	0.4000	0.5625	0.0000
0.0000	0.2439	0.4167	0.0000
0.0000	0.1395	0.3333	0.0000
0.0000	0.0506	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.5000	0.5000	0.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.1379	0.5000	0.0000
0.0000	0.0312	0.2500	0.0000
1.0000	0.1200	0.7500	0.0000
0.0000	0.1667	0.5000	0.0000
1.0000	0.1600	0.6667	0.0000
0.0000	0.0870	0.3000	0.0000
0.0000	0.3125	0.3448	0.0000
0.0000	0.2083	0.2381	0.0000
0.0000	0.0408	0.4000	0.0000
0.0000	0.1935	0.1765	0.0000
1.0000	0.4074	0.6471	0.0000
0.0000	0.0599	0.2632	0.0000
0.0000	0.0750	0.2308	0.0000
1.0000	0.1971	0.3971	0.0000
1.0000	0.1259	0.5294	0.0000
0.0000	0.2222	0.3158	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.4583	0.6111	0.0000
0.0000	0.1798	0.2286	0.0000
1.0000	0.0224	0.4286	0.0000
1.0000	0.1393	0.4386	0.0000
1.0000	0.1690	0.5172	0.0000
1.0000	0.0709	0.4762	0.0000
0.0000	0.1485	0.4412	0.0000
1.0000	0.1717	0.4857	0.0000
1.0000	0.1500	0.4615	0.0000
0.0000	0.0517	0.3333	0.0000
1.0000	0.1224	0.3462	0.0000
0.0000	0.1600	0.3333	0.0000
0.0000	0.1129	0.4118	0.0000
0.0000	0.0882	0.3333	0.0000
0.0000	0.0364	0.1429	0.0000
1.0000	0.1091	0.5625	0.0000
0.0000	0.0795	0.3000	0.0000
0.0000	0.0155	0.2500	0.0000
1.0000	0.0851	0.1667	0.0000
0.0000	0.3810	0.5000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.1818	0.6667	0.0000
1.0000	0.2028	0.5238	0.0000
0.0000	0.1875	0.3000	0.0000
1.0000	0.2941	0.8333	0.0000
1.0000	0.0241	0.4000	0.0000
0.0000	0.0000	0.0000	0.0000
1.0000	0.8000	1.0000	0.0000
0.0000	0.0377	0.2000	0.0000
1.0000	0.0278	0.2500	0.0000
1.0000	0.1714	0.7500	0.0000
0.0000	0.0556	0.2500	0.0000
1.0000	0.0000	0.0000	0.0000
0.0000	0.1154	0.6000	0.0000
0.0000	0.1754	0.2000	0.0000
0.0000	0.1549	0.3929	0.0000
1.0000	0.1818	0.5263	0.0000
0.0000	0.2063	0.3514	0.0000
0.0000	0.0552	0.5714	0.0000
