1.0000	0.1538	0.5000	0.0000
1.0000	0.6000	0.7500	0.0000
1.0000	0.5000	1.0000	0.0000
1.0000	0.1481	0.5000	0.0000
1.0000	0.3333	0.3333	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.6667	0.6667	0.0000
1.0000	0.6667	0.5000	0.0000
1.0000	0.3636	0.4000	0.0000
1.0000	0.2105	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.6000	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.2667	0.4000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.2857	0.2500	0.0000
1.0000	0.4000	0.3333	0.0000
1.0000	0.1667	0.2000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.6667	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.5000	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.5000	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.2500	0.1905	0.0000
1.0000	0.3077	0.1818	0.0000
1.0000	0.5000	0.3846	0.0000
0.0000	0.0000	0.0000	0.0000
0.0000	0.0816	0.2857	0.0000
0.0000	0.0000	0.0000	0.0000
1.0000	0.3529	0.2308	0.0000
0.0000	0.1667	0.1176	0.0000
1.0000	0.3256	0.4375	0.0000
1.0000	0.1333	0.0833	0.0000
1.0000	0.6957	0.8889	0.0000
1.0000	0.3333	0.3333	0.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.0000	0.0000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.4615	0.7500	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.6667	0.7500	0.0000
1.0000	0.3333	0.2500	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.5085	0.5172	0.0000
0.0000	0.3226	0.2381	0.0000
1.0000	0.5455	0.6000	0.0000
1.0000	0.3636	0.2353	0.0000
1.0000	0.1111	0.0588	0.0000
0.0000	0.2529	0.5789	0.0000
1.0000	0.1928	0.6154	0.0000
0.0000	0.3846	0.3676	0.0000
1.0000	0.1852	0.2941	0.0000
1.0000	0.0000	0.0000	0.0000
0.0000	0.3333	0.2500	0.0000
1.0000	0.1053	0.0556	0.0000
0.0000	0.2807	0.2286	0.0000
1.0000	0.0526	0.1429	0.0000
0.0000	0.2748	0.3158	0.0000
0.0000	0.1579	0.1034	0.0000
0.0000	0.0678	0.0952	0.0000
1.0000	0.3158	0.2647	0.0000
0.0000	0.0988	0.1143	0.0000
0.0000	0.3019	0.3077	0.0000
1.0000	0.0488	0.1111	0.0000
0.0000	0.4000	0.5000	0.0000
0.0000	0.3077	0.3333	0.0000
1.0000	0.2909	0.4706	0.0000
1.0000	0.7647	0.7222	0.0000
1.0000	0.6667	0.5714	0.0000
0.0000	0.1579	0.1875	0.0000
0.0000	0.1333	0.1500	0.0000
1.0000	0.4000	0.2500	0.0000
1.0000	0.2000	0.1667	0.0000
1.0000	0.2000	0.1250	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
0.0000	0.2895	0.2619	0.0000
0.0000	0.5333	0.4000	0.0000
1.0000	0.9231	1.0000	0.0000
1.0000	0.1818	0.4000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.5000	0.4000	0.0000
1.0000	0.7500	0.7500	0.0000
1.0000	0.3333	0.5000	0.0000
1.0000	0.7500	0.7500	0.0000
1.0000	0.0930	0.2857	0.0000
1.0000	0.8000	0.8000	0.0000
0.0000	0.2500	0.2000	0.0000
0.0000	0.3214	0.3214	0.0000
0.0000	0.3243	0.3158	0.0000
1.0000	0.2712	0.2162	0.0000
0.0000	0.0702	0.2857	0.0000
