1.0000	0.1739	0.5000	0.0000
1.0000	0.2609	0.7500	0.0000
1.0000	0.1053	1.0000	0.0000
1.0000	0.0909	0.2500	0.0000
1.0000	0.2857	0.6667	0.0000
1.0000	0.1538	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.5000	1.0000	0.0000
1.0000	0.5455	0.6000	0.0000
1.0000	0.0952	0.3333	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.8000	0.8000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.5333	0.8000	0.0000
1.0000	0.7778	1.0000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.5185	0.7778	0.0000
1.0000	0.7500	0.7500	0.0000
1.0000	0.5000	0.6667	0.0000
1.0000	0.1739	0.4000	0.0000
1.0000	0.5000	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.6667	0.6667	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.3750	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.3000	0.6000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.4746	0.6667	0.0000
1.0000	0.3333	0.2727	0.0000
1.0000	0.4800	0.4615	0.0000
1.0000	0.1667	0.3333	0.0000
0.0000	0.1053	0.2857	0.0000
0.0000	0.1667	0.2500	0.0000
1.0000	0.3333	0.2308	0.0000
0.0000	0.2069	0.1765	0.0000
1.0000	0.4571	0.5000	0.0000
1.0000	0.3158	0.2500	0.0000
1.0000	0.4706	0.8889	0.0000
1.0000	0.4444	0.6667	0.0000
1.0000	0.6667	0.6667	0.0000
1.0000	0.4000	0.2500	0.0000
1.0000	0.3077	0.6667	0.0000
1.0000	0.4615	0.7500	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.2609	0.7500	0.0000
1.0000	0.0952	0.2500	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.3571	0.5000	0.0000
1.0000	0.2941	0.3448	0.0000
0.0000	0.3684	0.3333	0.0000
1.0000	0.6154	0.8000	0.0000
1.0000	0.4167	0.2941	0.0000
1.0000	0.5000	0.6471	0.0000
1.0000	0.0652	0.1579	0.0000
1.0000	0.1237	0.4615	0.0000
0.0000	0.2211	0.3235	0.0000
1.0000	0.1765	0.5294	0.0000
1.0000	0.7895	0.7895	0.0000
0.0000	0.3636	0.5000	0.0000
1.0000	0.0952	0.0556	0.0000
0.0000	0.3514	0.3714	0.0000
1.0000	0.0157	0.1429	0.0000
1.0000	0.1913	0.3860	0.0000
1.0000	0.2449	0.4138	0.0000
0.0000	0.1778	0.3810	0.0000
1.0000	0.2011	0.5294	0.0000
1.0000	0.1242	0.2857	0.0000
1.0000	0.2564	0.3846	0.0000
1.0000	0.0938	0.3333	0.0000
1.0000	0.1414	0.2692	0.0000
1.0000	0.3636	0.6667	0.0000
1.0000	0.2222	0.5294	0.0000
1.0000	0.7059	0.6667	0.0000
1.0000	0.1176	0.1429	0.0000
1.0000	0.1188	0.3750	0.0000
1.0000	0.0952	0.1500	0.0000
1.0000	0.1818	0.5000	0.0000
1.0000	0.1333	0.1667	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.4444	0.5238	0.0000
1.0000	0.4762	0.5000	0.0000
1.0000	0.4167	0.8333	0.0000
1.0000	0.0930	0.4000	0.0000
1.0000	1.0000	1.0000	1.0000
1.0000	1.0000	1.0000	1.0000
1.0000	0.4706	0.8000	0.0000
1.0000	0.0000	0.0000	0.0000
1.0000	0.2857	0.7500	0.0000
1.0000	0.7500	0.7500	0.0000
0.0000	0.0444	0.1429	0.0000
1.0000	0.8000	0.8000	0.0000
1.0000	0.1154	0.1200	0.0000
0.0000	0.2917	0.5000	0.0000
1.0000	0.2632	0.5263	0.0000
1.0000	0.2188	0.1892	0.0000
1.0000	0.0619	0.4286	0.0000
